Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
INFY,EQ,22-Apr-21,1351.35,1355.55,1364.8,1345.15,1352,1351.1,1352.38,6622446,8956080142,203956,3342474,50.47
INFY,EQ,23-Apr-21,1351.1,1343,1348.4,1331,1333.9,1333.8,1339.49,7316262,9800084842,163801,4123289,56.36
INFY,EQ,26-Apr-21,1333.8,1332.25,1351.3,1321,1345,1343.55,1343.19,7088606,9521361287,130375,4218129,59.51
INFY,EQ,27-Apr-21,1343.55,1346,1353,1340.15,1347.5,1348.5,1346.89,3636115,4897445224,145974,1871084,51.46
INFY,EQ,28-Apr-21,1348.5,1358,1359.5,1344.6,1355.8,1356,1353.45,4879234,6603777602,137376,2857134,58.56
INFY,EQ,29-Apr-21,1356,1368,1369,1351.4,1356,1356.35,1360.05,5412357,7361090047,119277,3130945,57.85
INFY,EQ,30-Apr-21,1356.35,1346.3,1373.9,1345.9,1348.6,1354.35,1361.16,8354677,11372027785,131718,5408113,64.73
INFY,EQ,3-May-21,1354.35,1340.8,1361,1338,1349,1352.05,1350.88,4560337,6160448677,126788,2748838,60.28
INFY,EQ,4-May-21,1352.05,1354,1354.95,1324.1,1331,1329.4,1339.98,4887060,6548565378,158010,2857619,58.47
INFY,EQ,5-May-21,1329.4,1341.1,1343.9,1327.8,1343,1341.5,1337.33,3939788,5268794240,113183,2118097,53.76
INFY,EQ,6-May-21,1341.5,1345,1364.7,1337.4,1359.15,1361.6,1354.33,4810090,6514432065,128184,2458467,51.11
INFY,EQ,7-May-21,1361.6,1365.3,1373.05,1348.5,1352.7,1352.55,1357.23,4991435,6774539803,146974,2716830,54.43
INFY,EQ,10-May-21,1352.55,1349.85,1352.9,1335.05,1339.9,1339.55,1341.13,7195348,9649893780,160151,4685834,65.12
INFY,EQ,11-May-21,1339.55,1336.9,1341,1325.1,1332.05,1330.65,1330,6420988,8539945151,201614,4122605,64.21
INFY,EQ,12-May-21,1330.65,1330,1330,1314.5,1327.6,1327,1323.46,5241898,6937427272,143805,2933912,55.97
INFY,EQ,14-May-21,1327,1326.85,1326.85,1311.3,1320,1316.4,1316.25,4824609,6350387005,180008,2680794,55.57
INFY,EQ,17-May-21,1316.4,1320.3,1334.95,1320.3,1328.55,1329.4,1329.34,5017129,6669458544,118670,2842931,56.66
INFY,EQ,18-May-21,1329.4,1338,1344.6,1329.5,1338.75,1340,1338.06,5620150,7520081253,135851,3553759,63.23
INFY,EQ,19-May-21,1340,1342,1357.45,1333.25,1334.65,1337,1344.41,4435878,5963617810,135009,2099266,47.32
INFY,EQ,20-May-21,1337,1348.4,1349.1,1335,1341.95,1339.3,1340.8,4490092,6020330291,111007,2585662,57.59
INFY,EQ,21-May-21,1339.3,1347.5,1357.5,1346.35,1356,1354.5,1351.75,4969733,6717856343,153186,3292758,66.26
